92	"World Team Championship 2022"	"Filip Soderling"	"Sweden"	""	41	"M"	"47:48"	"48:11"	"46:26"	"48:21"	"49:06"	"49:44"	"49:30"	"49:12"	"49:57"	"50:05"	"49:55"	"49:53"	"43:43"	"49:43"	"49:23"	"50:03"	"49:53"	"50:02"	"48:56"	"49:49"	"47:50"	"49:29"	"51:11"	"49:54"	"51:14"	"50:15"	"49:42"	"50:17"	"50:16"	"51:17"	"52:12"	"50:05"	"49:42"	"51:16"	"50:34"	"49:33"	"52:44"	"53:29"	"51:29"	"53:31"	"54:22"	"DNC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
93	"World Team Championship 2022"	"Carl Douglas"	"Australia"	""	41	"M"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"DNC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
94	"World Team Championship 2022"	"Hinke Schokker"	"Netherlands"	""	40	"F"	"39:20"	"40:50"	"43:13"	"42:55"	"42:00"	"41:49"	"43:32"	"40:48"	"42:58"	"44:04"	"43:09"	"44:06"	"40:24"	"43:31"	"40:05"	"43:07"	"43:15"	"42:24"	"39:14"	"39:32"	"38:45"	"39:11"	"38:17"	"39:31"	"39:24"	"39:47"	"39:04"	"49:40"	"40:37"	"57:13"	"41:40"	"42:18"	"42:47"	"42:38"	"41:30"	"44:32"	"42:09"	"41:05"	"52:18"	"47:42"	"DNC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
95	"World Team Championship 2022"	"Miguel Viniegra"	"Mexico"	""	40	"M"	"45:10"	"44:50"	"41:10"	"38:53"	"41:34"	"42:18"	"41:23"	"40:46"	"39:45"	"41:10"	"37:40"	"40:05"	"39:45"	"43:40"	"46:55"	"43:22"	"44:20"	"42:30"	"45:10"	"46:10"	"45:24"	"44:00"	"49:49"	"50:50"	"45:20"	"39:54"	"41:00"	"45:00"	"45:30"	"47:00"	"47:10"	"41:30"	"49:20"	"49:00"	"47:45"	"50:10"	"45:30"	"52:20"	"51:50"	"59:55"	"Over"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
96	"World Team Championship 2022"	"Nico Van Meulder"	"Belgium"	""	40	"M"	"44:36"	"40:05"	"43:56"	"43:03"	"44:59"	"46:41"	"43:55"	"44:13"	"42:40"	"41:59"	"42:44"	"48:32"	"38:17"	"43:59"	"42:39"	"43:09"	"45:02"	"42:18"	"43:20"	"43:41"	"42:57"	"41:29"	"39:34"	"52:22"	"50:21"	"43:53"	"51:15"	"38:42"	"49:32"	"38:28"	"49:49"	"50:29"	"50:36"	"43:00"	"45:18"	"46:51"	"56:24"	"46:56"	"58:18"	"57:51"	"RTC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
97	"World Team Championship 2022"	"Mihaly Blasko"	"Hungary"	""	40	"M"	"38:07"	"41:06"	"40:46"	"41:06"	"41:59"	"42:43"	"42:19"	"43:41"	"45:10"	"45:18"	"50:33"	"45:07"	"45:36"	"45:52"	"47:16"	"46:16"	"48:39"	"44:29"	"43:52"	"44:35"	"44:09"	"44:12"	"46:30"	"44:34"	"44:32"	"45:07"	"46:02"	"47:58"	"47:42"	"48:45"	"47:30"	"49:52"	"49:20"	"49:45"	"50:35"	"49:18"	"50:11"	"50:42"	"50:14"	"51:50"	"DNC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
98	"World Team Championship 2022"	"Stewart Wyllie"	"Canada"	""	40	"M"	"47:37"	"46:17"	"45:08"	"44:43"	"47:00"	"46:15"	"46:29"	"45:53"	"46:13"	"45:55"	"46:01"	"46:17"	"46:05"	"46:02"	"46:04"	"46:07"	"46:10"	"46:11"	"46:12"	"46:21"	"45:56"	"46:38"	"45:45"	"47:03"	"46:55"	"45:18"	"45:25"	"45:08"	"46:34"	"46:19"	"47:43"	"48:24"	"47:16"	"48:38"	"51:26"	"55:37"	"55:59"	"57:17"	"57:41"	"58:49"	"DNC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
99	"World Team Championship 2022"	"Julio Orlando Becerril Garcia"	"Mexico"	""	40	"M"	"45:10"	"44:50"	"41:10"	"38:54"	"40:22"	"41:00"	"41:25"	"40:45"	"40:23"	"50:22"	"37:44"	"43:45"	"46:10"	"46:23"	"47:40"	"50:30"	"44:20"	"50:20"	"50:15"	"48:47"	"48:50"	"49:20"	"51:30"	"51:30"	"50:30"	"46:05"	"47:30"	"48:00"	"51:05"	"51:00"	"51:30"	"51:30"	"52:50"	"54:30"	"50:40"	"55:30"	"57:30"	"55:30"	"55:45"	"57:10"	"Over"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
100	"World Team Championship 2022"	"Fanny Jean"	"Belgium"	""	40	"F"	"44:37"	"47:14"	"49:05"	"49:09"	"43:37"	"44:57"	"48:36"	"49:38"	"48:58"	"47:32"	"50:07"	"48:05"	"45:43"	"45:05"	"46:08"	"47:10"	"47:54"	"44:21"	"44:14"	"43:41"	"45:18"	"48:12"	"43:52"	"48:29"	"48:37"	"46:50"	"47:12"	"49:32"	"48:15"	"51:28"	"49:50"	"51:06"	"50:47"	"51:55"	"50:32"	"53:58"	"53:55"	"49:25"	"54:26"	"55:22"	"DNC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
101	"World Team Championship 2022"	"Johan Bergman"	"New Zealand"	""	40	"M"	"46:06"	"48:00"	"46:53"	"47:54"	"47:37"	"46:50"	"46:08"	"46:53"	"48:51"	"50:46"	"50:01"	"48:44"	"50:57"	"50:12"	"49:52"	"49:27"	"50:36"	"49:13"	"49:43"	"51:33"	"51:16"	"50:10"	"51:36"	"48:45"	"49:11"	"50:15"	"50:50"	"49:45"	"49:32"	"49:10"	"49:10"	"49:25"	"48:36"	"49:13"	"52:51"	"51:28"	"52:22"	"52:43"	"52:29"	"51:18"	"RTC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
102	"World Team Championship 2022"	"Marco Poulin"	"Canada"	""	40	"M"	"51:27"	"49:47"	"49:10"	"48:35"	"44:54"	"51:36"	"49:34"	"48:55"	"46:06"	"50:14"	"50:52"	"49:09"	"49:43"	"50:46"	"49:00"	"49:53"	"49:17"	"48:04"	"49:08"	"48:53"	"51:25"	"50:22"	"49:51"	"50:36"	"50:21"	"50:18"	"49:11"	"49:19"	"51:47"	"47:48"	"47:39"	"51:45"	"51:41"	"50:34"	"51:35"	"52:27"	"51:18"	"55:19"	"54:52"	"55:24"	"RTC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
103	"World Team Championship 2022"	"Johan Johansson"	"Sweden"	""	40	"M"	"50:28"	"48:05"	"47:50"	"47:25"	"49:28"	"48:14"	"48:50"	"48:28"	"48:38"	"48:29"	"49:27"	"49:01"	"49:15"	"51:22"	"50:47"	"50:41"	"50:22"	"48:58"	"48:32"	"49:08"	"49:38"	"48:45"	"50:40"	"47:16"	"50:17"	"50:14"	"51:20"	"53:09"	"53:32"	"52:05"	"53:17"	"51:06"	"47:37"	"49:15"	"51:17"	"49:26"	"53:17"	"53:45"	"57:22"	"58:37"	"RTC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
104	"World Team Championship 2022"	"Cedric Chavanne"	"Canada"	""	40	"M"	"51:27"	"49:47"	"49:10"	"48:35"	"53:32"	"51:36"	"49:34"	"48:55"	"52:38"	"50:14"	"50:52"	"49:10"	"49:43"	"50:46"	"49:00"	"49:57"	"49:20"	"49:48"	"49:09"	"49:45"	"50:10"	"50:20"	"49:51"	"50:23"	"50:27"	"50:18"	"49:12"	"49:19"	"54:00"	"49:12"	"53:48"	"50:41"	"51:43"	"50:37"	"51:37"	"52:27"	"51:20"	"55:32"	"54:54"	"55:25"	"RTC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
105	"World Team Championship 2022"	"Adrianne Pandelaers"	"Netherlands"	""	40	"M"	"52:06"	"50:45"	"54:10"	"45:40"	"48:10"	"50:30"	"53:58"	"49:23"	"55:05"	"52:23"	"58:09"	"55:01"	"50:36"	"50:38"	"49:40"	"51:08"	"52:10"	"50:35"	"49:13"	"52:03"	"56:30"	"50:16"	"49:08"	"50:12"	"51:40"	"51:50"	"49:54"	"45:01"	"56:34"	"53:31"	"54:00"	"47:35"	"55:51"	"55:25"	"50:49"	"56:01"	"52:31"	"55:52"	"57:28"	"57:07"	"DNC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
106	"World Team Championship 2022"	"Matthew Shepard"	"Canada"	""	40	"M"	"50:00"	"53:33"	"52:14"	"53:50"	"49:42"	"43:00"	"50:40"	"53:29"	"51:29"	"51:11"	"51:34"	"49:26"	"49:44"	"48:22"	"51:30"	"51:51"	"52:44"	"52:16"	"52:28"	"52:34"	"53:56"	"53:32"	"55:16"	"42:18"	"54:50"	"54:16"	"53:38"	"54:50"	"55:12"	"54:03"	"54:42"	"51:34"	"54:31"	"54:50"	"54:31"	"55:35"	"49:55"	"55:42"	"57:23"	"58:20"	"DNC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
107	"World Team Championship 2022"	"Ben Hirst"	"Australia"	""	40	"M"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"59:59"	"DNC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
108	"World Team Championship 2022"	"Matthias Dippacher"	"Germany"	""	39	"M"	"45:34"	"39:59"	"40:16"	"41:41"	"40:55"	"42:05"	"47:21"	"44:46"	"44:42"	"44:26"	"43:41"	"48:01"	"46:10"	"47:48"	"47:48"	"46:48"	"42:43"	"42:42"	"45:12"	"43:45"	"41:32"	"44:23"	"41:43"	"42:15"	"41:42"	"42:41"	"43:16"	"42:43"	"44:44"	"48:13"	"46:47"	"47:40"	"46:47"	"45:46"	"48:02"	"49:12"	"48:50"	"49:18"	"52:49"	"RTC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
109	"World Team Championship 2022"	"Cathal McParland"	"Ireland"	""	39	"M"	"59:59"	"59:59"	"59:59"	"48:10"	"46:10"	"45:40"	"43:23"	"44:10"	"46:00"	"50:10"	"47:03"	"46:40"	"47:15"	"47:45"	"41:10"	"46:15"	"47:45"	"49:50"	"48:37"	"47:00"	"46:14"	"47:26"	"51:20"	"51:43"	"48:30"	"50:29"	"51:23"	"49:55"	"50:31"	"52:45"	"50:45"	"50:45"	"51:45"	"55:40"	"53:56"	"52:40"	"54:10"	"53:10"	"53:27"	"Over"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
110	"World Team Championship 2022"	"Jon Asphjell"	"Norway"	""	38	"M "	"46:19"	"48:47"	"50:54"	"47:50"	"48:43"	"50:26"	"50:21"	"51:17"	"48:53"	"48:54"	"49:51"	"51:07"	"50:00"	"50:32"	"51:26"	"50:03"	"50:00"	"47:44"	"46:55"	"46:32"	"46:31"	"46:46"	"48:12"	"48:12"	"48:56"	"48:24"	"50:13"	"48:58"	"51:57"	"50:02"	"50:02"	"50:29"	"49:15"	"49:32"	"49:47"	"50:00"	"49:59"	"47:10"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
111	"World Team Championship 2022"	"Norman Mascher-Aspensjo"	"Germany"	""	38	"M"	"43:01"	"43:50"	"43:11"	"41:31"	"43:16"	"41:39"	"42:57"	"43:27"	"43:03"	"43:42"	"43:11"	"43:46"	"43:27"	"42:59"	"42:59"	"43:35"	"44:08"	"42:29"	"42:35"	"41:27"	"41:52"	"43:13"	"40:41"	"41:04"	"41:39"	"41:02"	"41:07"	"41:09"	"41:38"	"42:05"	"38:45"	"42:06"	"42:07"	"42:10"	"42:41"	"42:59"	"43:03"	"49:43"	"RTC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
112	"World Team Championship 2022"	"Gyula Sarosi"	"Hungary"	""	38	"M"	"40:46"	"41:08"	"40:44"	"41:09"	"42:10"	"41:58"	"42:20"	"41:57"	"44:32"	"45:48"	"44:29"	"42:28"	"41:39"	"42:18"	"40:44"	"44:11"	"38:17"	"44:14"	"41:04"	"42:27"	"42:31"	"42:40"	"44:10"	"43:59"	"42:44"	"44:50"	"44:16"	"42:51"	"44:40"	"44:38"	"46:34"	"43:28"	"49:33"	"47:20"	"48:04"	"43:50"	"52:40"	"58:03"	"DNC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
113	"World Team Championship 2022"	"Glenn Sutton"	"New Zealand"	""	38	"M"	"48:55"	"47:21"	"46:36"	"47:10"	"46:04"	"45:45"	"45:22"	"45:55"	"45:33"	"45:03"	"45:15"	"46:10"	"45:42"	"46:22"	"47:01"	"46:13"	"46:58"	"45:53"	"46:57"	"46:02"	"45:32"	"47:00"	"47:05"	"45:46"	"46:46"	"47:26"	"46:42"	"45:28"	"46:47"	"45:49"	"46:59"	"49:07"	"48:39"	"51:28"	"54:25"	"55:58"	"55:52"	"41:44"	"DNC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
114	"World Team Championship 2022"	"Gerben Oevermans"	"Netherlands"	""	38	"M"	"49:00"	"46:20"	"46:20"	"46:40"	"47:00"	"46:20"	"46:12"	"46:43"	"47:07"	"46:20"	"46:23"	"46:13"	"46:03"	"46:37"	"46:25"	"46:07"	"46:30"	"46:23"	"45:02"	"45:28"	"45:18"	"45:44"	"45:40"	"46:00"	"45:55"	"46:28"	"46:20"	"46:23"	"46:45"	"46:40"	"46:55"	"47:36"	"48:04"	"54:12"	"56:54"	"54:23"	"52:31"	"57:49"	"DNC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
115	"World Team Championship 2022"	"Nobuya Tamura"	"Japan"	""	38	"M"	"45:17"	"45:47"	"44:38"	"45:18"	"45:24"	"46:20"	"45:04"	"46:18"	"45:15"	"43:25"	"43:25"	"43:20"	"43:28"	"43:23"	"43:12"	"42:25"	"43:14"	"43:51"	"44:55"	"46:03"	"47:43"	"46:43"	"47:03"	"47:12"	"49:53"	"49:40"	"48:47"	"50:01"	"53:13"	"49:47"	"52:59"	"52:12"	"56:06"	"58:59"	"58:49"	"55:38"	"49:59"	"47:34"	"DNC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
116	"World Team Championship 2022"	"Adam Kertesz"	"Hungary"	""	38	"M"	"48:47"	"48:41"	"49:35"	"49:16"	"49:30"	"49:26"	"49:46"	"49:23"	"49:20"	"49:28"	"48:28"	"48:56"	"48:44"	"48:53"	"48:38"	"48:25"	"49:03"	"46:40"	"48:20"	"48:06"	"47:41"	"47:17"	"47:57"	"47:50"	"47:38"	"48:34"	"48:09"	"48:41"	"48:22"	"48:01"	"44:01"	"48:00"	"48:00"	"47:17"	"49:00"	"48:40"	"53:16"	"58:46"	"RTC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
117	"World Team Championship 2022"	"Stephanie Simpson"	"Canada"	""	38	"F"	"49:58"	"48:32"	"48:20"	"47:43"	"48:19"	"47:47"	"47:57"	"48:14"	"48:14"	"48:05"	"48:06"	"48:07"	"47:45"	"48:28"	"48:34"	"48:48"	"49:09"	"49:06"	"49:52"	"50:49"	"50:14"	"51:12"	"52:00"	"51:37"	"51:48"	"52:01"	"49:45"	"49:19"	"53:52"	"52:43"	"52:10"	"52:55"	"53:59"	"52:46"	"53:39"	"54:28"	"54:39"	"55:48"	"RTC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
118	"World Team Championship 2022"	"Kevin McCabe"	"United States"	""	38	"M"	"51:06"	"50:50"	"51:48"	"52:29"	"51:27"	"51:53"	"52:31"	"53:32"	"52:39"	"52:37"	"52:54"	"48:30"	"50:59"	"51:23"	"51:34"	"49:59"	"50:55"	"51:10"	"51:44"	"52:57"	"53:26"	"53:38"	"51:59"	"49:50"	"54:12"	"53:51"	"54:36"	"54:48"	"54:51"	"54:19"	"55:06"	"53:08"	"55:00"	"55:31"	"55:32"	"53:21"	"54:58"	"56:18"	"DNC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
119	"World Team Championship 2022"	"Thorleifur Thorleifsson"	"Iceland"	""	37	"M"	"44:03"	"48:39"	"48:40"	"49:02"	"46:14"	"48:14"	"49:08"	"49:17"	"48:35"	"49:35"	"47:48"	"46:08"	"45:09"	"45:52"	"46:59"	"47:38"	"45:39"	"50:21"	"48:19"	"48:24"	"48:06"	"48:31"	"45:12"	"47:22"	"47:41"	"47:58"	"48:56"	"45:06"	"48:28"	"48:28"	"49:16"	"50:49"	"48:31"	"49:50"	"49:33"	"50:27"	"51:49"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
120	"World Team Championship 2022"	"Gabor Gurisatti"	"Hungary"	""	37	"M"	"40:47"	"42:13"	"43:10"	"43:10"	"43:25"	"42:26"	"43:32"	"43:21"	"44:32"	"42:50"	"43:58"	"45:08"	"45:35"	"44:10"	"46:07"	"47:48"	"47:25"	"44:30"	"43:41"	"43:04"	"41:48"	"43:47"	"44:50"	"44:33"	"44:33"	"45:06"	"51:02"	"47:08"	"50:46"	"48:19"	"47:30"	"50:40"	"49:20"	"50:43"	"51:24"	"49:30"	"53:29"	"RTC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
121	"World Team Championship 2022"	"Eivind Svellingen"	"Norway"	""	37	"M"	"41:24"	"46:47"	"47:15"	"47:36"	"47:14"	"47:18"	"46:29"	"47:08"	"45:54"	"45:10"	"46:05"	"46:14"	"45:47"	"47:00"	"47:26"	"48:30"	"47:31"	"46:54"	"46:23"	"45:35"	"46:13"	"46:23"	"46:15"	"46:48"	"47:12"	"47:50"	"47:37"	"48:33"	"49:18"	"49:03"	"49:45"	"50:30"	"49:26"	"49:32"	"49:45"	"50:04"	"52:55"	"RTC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
122	"World Team Championship 2022"	"Fiona Hayvice"	"New Zealand"	""	37	"F"	"46:46"	"48:19"	"45:58"	"45:41"	"47:08"	"46:07"	"45:21"	"44:19"	"45:20"	"44:12"	"44:58"	"46:41"	"45:34"	"45:32"	"46:26"	"46:20"	"47:45"	"46:03"	"46:42"	"51:02"	"49:08"	"49:41"	"51:42"	"51:10"	"45:27"	"46:47"	"50:01"	"51:06"	"50:22"	"47:33"	"43:54"	"43:28"	"46:54"	"47:10"	"50:24"	"54:01"	"55:52"	"DNC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
123	"World Team Championship 2022"	"Paul Brunger"	"United Kingdom"	""	37	"M"	"46:10"	"50:29"	"50:25"	"49:52"	"49:56"	"49:50"	"50:36"	"48:42"	"48:39"	"49:17"	"48:47"	"48:23"	"49:41"	"48:03"	"47:21"	"47:42"	"48:54"	"47:45"	"46:00"	"44:41"	"49:26"	"48:57"	"48:28"	"49:58"	"50:48"	"48:44"	"47:43"	"46:52"	"48:24"	"48:46"	"51:17"	"48:50"	"48:05"	"48:23"	"59:46"	"52:27"	"51:46"	"RTC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
124	"World Team Championship 2022"	"Hallur Holm"	"Denmark"	""	37	"M"	"51:00"	"51:06"	"49:50"	"46:03"	"48:39"	"48:12"	"48:36"	"48:26"	"48:20"	"47:44"	"39:13"	"47:49"	"48:16"	"52:53"	"52:20"	"49:56"	"49:11"	"48:46"	"49:33"	"47:41"	"48:05"	"47:15"	"47:54"	"48:31"	"50:26"	"48:43"	"47:50"	"47:38"	"49:38"	"52:25"	"52:20"	"52:17"	"51:10"	"52:41"	"52:30"	"52:53"	"59:15"	"RTC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
125	"World Team Championship 2022"	"Jeremy Munaut"	"Belgium"	""	37	"M"	"44:37"	"47:12"	"47:01"	"48:40"	"48:57"	"48:38"	"48:40"	"49:39"	"49:02"	"49:30"	"49:23"	"49:15"	"49:20"	"49:08"	"49:21"	"49:36"	"49:11"	"48:46"	"47:59"	"47:34"	"48:10"	"48:19"	"48:42"	"48:54"	"49:28"	"50:10"	"49:33"	"49:56"	"50:46"	"51:29"	"51:43"	"52:34"	"51:17"	"52:38"	"52:47"	"54:48"	"56:29"	"DNC"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
