21	Heavy Metal Ultra 2019	Martin Mäng	Estonia	HHM	11	M	46:28	44:22	44:09	44:50	45:27	47:23	45:19	48:35	48:09	45:13	56:27																																																																																											
22	Heavy Metal Ultra 2019	Lauri Antalainen	Estonia	Tallinn	10	M	44:12	44:28	44:18	44:28	43:51	43:00	43:22	43:40	44:22	41:57																																																																																												
23	Heavy Metal Ultra 2019	Kristjan Juur	Estonia	Tartu	10	M	41:03	42:18	40:27	39:48	42:50	42:07	42:32	43:35	44:40	42:20																																																																																												
24	Heavy Metal Ultra 2019	Erik Pahlberg	Estonia	Keila	10	M	43:11	42:42	44:24	45:08	45:59	47:32	45:32	43:54	45:06	46:43																																																																																												
25	Heavy Metal Ultra 2019	Andrei King	Estonia	I love supersport	10	M	46:40	44:33	44:28	44:50	45:58	45:03	46:44	48:50	46:43	48:50																																																																																												
26	Heavy Metal Ultra 2019	Kaimar Kerno	Estonia	Keila	10	M	47:33	49:19	47:29	47:04	48:20	48:33	49:04	51:14	50:24	51:57																																																																																												
27	Heavy Metal Ultra 2019	Priit Kallas	Estonia	FB Jooksmine	8	M	45:34	43:58	38:22	38:31	36:49	38:49	45:58	42:02																																																																																														
28	Heavy Metal Ultra 2019	Carl Davey	United Kingdom	British Army	8	M	43:32	44:14	43:51	43:04	41:15	40:03	38:47	42:28																																																																																														
29	Heavy Metal Ultra 2019	Kaido Vetevoog	Estonia	Tallinn	8	M	43:11	42:43	42:57	41:38	37:13	33:06	41:20	42:59																																																																																														
30	Heavy Metal Ultra 2019	Priit Valk	Estonia	Run It Fast	8	M	43:34	44:24	43:47	44:46	43:46	45:18	43:10	43:01																																																																																														
31	Heavy Metal Ultra 2019	Härmo Tellas	Estonia	Tallinn	8	M	46:27	48:02	45:40	45:39	45:39	47:03	46:00	45:38																																																																																														
32	Heavy Metal Ultra 2019	Andres Jakovlev	Estonia	Treeningpartner	8	M	43:12	41:56	39:58	40:21	43:06	43:52	45:03	48:29																																																																																														
33	Heavy Metal Ultra 2019	Tadej Maligoj	Slovenia	Amfibija	8	M	43:37	42:45	41:36	42:09	42:37	41:09	41:23	48:34																																																																																														
34	Heavy Metal Ultra 2019	Erik Jõgi	Estonia	Codeborne	8	M	46:39	49:07	49:11	49:07	48:24	48:32	47:33	49:19																																																																																														
35	Heavy Metal Ultra 2019	Joonas Sarapuu	Estonia	Tallinn	8	M	45:18	45:44	44:19	44:28	45:53	45:12	46:33	50:19																																																																																														
36	Heavy Metal Ultra 2019	Chris Leafe	United Kingdom	British Army	8	M	45:57	44:15	44:24	44:55	46:17	47:22	48:45	51:23																																																																																														
37	Heavy Metal Ultra 2019	Maris Preimats	Latvia	Lejasciems	8	F	45:52	45:43	44:13	54:51	48:23	47:21	49:27	52:28																																																																																														
38	Heavy Metal Ultra 2019	Marti Tellas	Estonia	Tellased	8	M	49:57	51:49	49:48	49:40	47:51	47:26	51:01	51:31																																																																																														
39	Heavy Metal Ultra 2019	Erkki Vähi	Estonia	Tallinn	8	M	49:21	49:36	49:55	51:19	49:36	49:28	49:57	55:11																																																																																														
40	Heavy Metal Ultra 2019	Derek Gibson-Beades	United Kingdom	British Army	7	M	44:48	44:04	43:46	43:09	45:02	48:29	41:37																																																																																															
41	Heavy Metal Ultra 2019	Argo Miller	Estonia	Tallinn	7	M	43:10	42:36	42:10	42:15	42:46	41:41	42:28																																																																																															
42	Heavy Metal Ultra 2019	Heiki Prants	Estonia	Võru	7	M	43:15	43:25	44:47	47:10	48:29	48:56	44:04																																																																																															
43	Heavy Metal Ultra 2019	Jekaterina Pihlak	Estonia	Paide	7	F	41:08	41:45	38:30	39:40	42:01	44:56	44:36																																																																																															
44	Heavy Metal Ultra 2019	Hayden Carney	United Kingdom	British Army	7	M	44:46	44:12	43:50	44:41	43:39	47:02	46:49																																																																																															
45	Heavy Metal Ultra 2019	Kris Smalley	United Kingdom	British Army	7	M	44:46	44:15	43:56	45:52	46:22	47:53	47:24																																																																																															
46	Heavy Metal Ultra 2019	Ian St Bernard	United Kingdom	British Army	7	M	43:32	44:17	40:21	42:10	45:20	47:01	48:17																																																																																															
47	Heavy Metal Ultra 2019	Michael Morgan	United Kingdom	British Army	7	M	44:46	44:07	43:49	44:56	46:21	47:30	48:41																																																																																															
48	Heavy Metal Ultra 2019	Kristjan Tulp	Estonia	Treeningpartner	7	M	41:43	42:46	44:00	43:34	43:49	47:34	48:53																																																																																															
49	Heavy Metal Ultra 2019	Timo Porval	Estonia	FB Jooksmine	7	M	47:18	48:04	47:03	46:47	48:34	47:53	49:05																																																																																															
50	Heavy Metal Ultra 2019	Ross Davies	United Kingdom	British Army	7	M	44:46	48:30	48:14	48:57	48:18	49:33	50:28																																																																																															
51	Heavy Metal Ultra 2019	Maarit Laihonen	Finland	Helsinki	7	F	48:30	45:40	45:43	46:57	50:21	52:23	50:50																																																																																															
52	Heavy Metal Ultra 2019	Paul McGregor	United Kingdom	British Army	7	M	45:28	45:35	47:12	45:36	46:26	49:33	51:36																																																																																															
53	Heavy Metal Ultra 2019	Paul Bryden	United Kingdom	British Army	7	M	45:42	48:30	48:15	48:51	48:17	49:34	51:38																																																																																															
54	Heavy Metal Ultra 2019	Chris Simpole	United Kingdom	British Army	7	M	45:29	45:34	47:14	48:45	50:48	49:29	51:58																																																																																															
55	Heavy Metal Ultra 2019	Madis Reisenbuk	Estonia	Tammispää	7	M	49:14	48:06	49:23	52:20	51:00	50:21	52:51																																																																																															
56	Heavy Metal Ultra 2019	Ulvi Lond	Estonia	Tartu	7	F	47:03	50:13	52:50	54:18	53:32	53:37	54:45																																																																																															
57	Heavy Metal Ultra 2019	Vladimir Frolov	Estonia	CAM	7	M	41:10	42:16	40:23	39:45	42:51	42:44	55:09																																																																																															
58	Heavy Metal Ultra 2019	Ros Ingram	United Kingdom	British Army	7	M	44:18	45:37	48:13	50:39	48:28	54:33	56:37																																																																																															
59	Heavy Metal Ultra 2019	Pasi Kirkkala	Finland	Jämsä	7	M	52:29	51:56	52:33	53:15	56:17	56:50	56:57																																																																																															
60	Heavy Metal Ultra 2019	Jutta Kirkkala	Finland	Jämsä	7	F	52:29	51:56	52:35	53:17	56:18	56:54	56:57																																																																																															
61	Heavy Metal Ultra 2019	Margus Lehtme	Estonia	Hämmelung	7	M	52:12	56:43	54:55	55:09	55:05	55:46	56:52																																																																																															
62	Heavy Metal Ultra 2019	Vilve Pilv	Estonia	Harjumaa	6	F	47:02	49:31	52:52	55:45	58:17	54:35																																																																																																
63	Heavy Metal Ultra 2019	Kaili Kuusik	Estonia	Tallinn	6	F	46:24	48:05	49:48	52:32	53:57	55:54																																																																																																
64	Heavy Metal Ultra 2019	Tarmo Oidjärv	Estonia	Saku vald	5	M	47:33	45:01	44:20	46:11	48:38																																																																																																	
65	Heavy Metal Ultra 2019	Riina Tammistu	Estonia	Pärnu	5	F	49:20	48:06	49:24	52:44	57:39																																																																																																	
66	Heavy Metal Ultra 2019	Margus Laanemägi	Estonia	XTeam-KSV.ee	5	M	48:51	46:19	48:53	55:33	58:06																																																																																																	
67	Heavy Metal Ultra 2019	Valdo Kanemägi	Estonia	Grupeerunud Spordilaiskurid	4	M	46:38	45:40	44:37	45:59																																																																																																		
68	Heavy Metal Ultra 2019	Liam Marsh	United Kingdom	British Army	4	M	45:43	48:29	38:22	52:52																																																																																																		
69	Heavy Metal Ultra 2019	Viigi Kipper	Estonia	SK Võhma	4	F	47:32	48:53	49:52	56:30																																																																																																		
70	Heavy Metal Ultra 2019	Airika Evestus	Estonia	Tallinn	4	F	47:32	48:52	49:52	56:30																																																																																																		
71	Heavy Metal Ultra 2019	Pille Kalda	Estonia	Taltsi Totsid	2	F	55:05	57:53																																																																																																		
